region,annee,mois,cas_predits,ci_lower_95,ci_upper_95
Dakhla-Oued Ed-Dahab,2036,10,0.21533382306948418,0.0,0.701188345405103
Dakhla-Oued Ed-Dahab,2036,11,0.2156619496172598,0.0,0.701910352189998
Dakhla-Oued Ed-Dahab,2036,12,0.21622102309939556,0.0,0.7031404781788841
Dakhla-Oued Ed-Dahab,2037,1,0.2157211528215765,0.0,0.7020406735251521
Dakhla-Oued Ed-Dahab,2037,2,0.2162500106503856,0.0,0.7032045028890868
Dakhla-Oued Ed-Dahab,2037,3,0.21555744183575606,0.0,0.7016804108927094
Dakhla-Oued Ed-Dahab,2037,4,0.2154013405008068,0.0,0.7013367638896608
Dakhla-Oued Ed-Dahab,2037,5,0.21529076556686572,0.0,0.7010934883319155
Dakhla-Oued Ed-Dahab,2037,6,0.21460526590069967,0.0,0.6995838406637607
Dakhla-Oued Ed-Dahab,2037,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2037,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2037,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2037,10,0.21533382306948418,0.0,0.701188345405103
Dakhla-Oued Ed-Dahab,2037,11,0.2156620787010633,0.0,0.7019106359786733
Dakhla-Oued Ed-Dahab,2037,12,0.2162205565811864,0.0,0.7031394533123583
Dakhla-Oued Ed-Dahab,2038,1,0.2157211528215765,0.0,0.7020406735251521
Dakhla-Oued Ed-Dahab,2038,2,0.2162500106503856,0.0,0.7032045028890868
Dakhla-Oued Ed-Dahab,2038,3,0.21553526985843993,0.0,0.7016315953834771
Dakhla-Oued Ed-Dahab,2038,4,0.2154013405008068,0.0,0.7013367638896608
Dakhla-Oued Ed-Dahab,2038,5,0.21529076556686572,0.0,0.7010934883319155
Dakhla-Oued Ed-Dahab,2038,6,0.21460526590069967,0.0,0.6995838406637607
Dakhla-Oued Ed-Dahab,2038,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2038,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2038,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2038,10,0.21520436773071952,0.0,0.7009032798897462
Dakhla-Oued Ed-Dahab,2038,11,0.21566691815850006,0.0,0.7019212822472014
Dakhla-Oued Ed-Dahab,2038,12,0.2162266503616293,0.0,0.7031528530837852
Dakhla-Oued Ed-Dahab,2039,1,0.2157211528215765,0.0,0.7020406735251521
Dakhla-Oued Ed-Dahab,2039,2,0.216237437401718,0.0,0.703176861640558
Dakhla-Oued Ed-Dahab,2039,3,0.2155185102110863,0.0,0.7015947068927234
Dakhla-Oued Ed-Dahab,2039,4,0.2154013367020976,0.0,0.7013367555353522
Dakhla-Oued Ed-Dahab,2039,5,0.2152907886770165,0.0,0.7010935391642731
Dakhla-Oued Ed-Dahab,2039,6,0.21460526590069967,0.0,0.6995838406637607
Dakhla-Oued Ed-Dahab,2039,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2039,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2039,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2039,10,0.21520436773071952,0.0,0.7009032798897462
Dakhla-Oued Ed-Dahab,2039,11,0.21566691823475093,0.0,0.7019212824148362
Dakhla-Oued Ed-Dahab,2039,12,0.2162266503616293,0.0,0.7031528530837852
Dakhla-Oued Ed-Dahab,2040,1,0.2157211528215765,0.0,0.7020406735251521
Dakhla-Oued Ed-Dahab,2040,2,0.216237437401718,0.0,0.703176861640558
Dakhla-Oued Ed-Dahab,2040,3,0.21551848515377456,0.0,0.701594651794208
Dakhla-Oued Ed-Dahab,2040,4,0.2154013367020976,0.0,0.7013367555353522
Dakhla-Oued Ed-Dahab,2040,5,0.2152907886770165,0.0,0.7010935391642731
Dakhla-Oued Ed-Dahab,2040,6,0.21460412051474592,0.0,0.699581317666477
Dakhla-Oued Ed-Dahab,2040,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2040,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2040,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2040,10,0.21520436773071952,0.0,0.7009032798897462
Dakhla-Oued Ed-Dahab,2040,11,0.2156668866512268,0.0,0.7019212129794111
Dakhla-Oued Ed-Dahab,2040,12,0.2162266503616293,0.0,0.7031528530837852
Dakhla-Oued Ed-Dahab,2041,1,0.2157211528215765,0.0,0.7020406735251521
Dakhla-Oued Ed-Dahab,2041,2,0.216237437401718,0.0,0.703176861640558
Dakhla-Oued Ed-Dahab,2041,3,0.21549830384120297,0.0,0.70155022244666
Dakhla-Oued Ed-Dahab,2041,4,0.21540133679128468,0.0,0.7013367557314978
Dakhla-Oued Ed-Dahab,2041,5,0.2152907886770165,0.0,0.7010935391642731
Dakhla-Oued Ed-Dahab,2041,6,0.21460412051474592,0.0,0.699581317666477
Dakhla-Oued Ed-Dahab,2041,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2041,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2041,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2041,10,0.2150726990215125,0.0,0.7006132952364597
Dakhla-Oued Ed-Dahab,2041,11,0.2156668866512268,0.0,0.7019212129794111
Dakhla-Oued Ed-Dahab,2041,12,0.2162266503616293,0.0,0.7031528530837852
Dakhla-Oued Ed-Dahab,2042,1,0.21572169911785086,0.0,0.7020418758691536
Dakhla-Oued Ed-Dahab,2042,2,0.21623210244297328,0.0,0.7031651304551517
Dakhla-Oued Ed-Dahab,2042,3,0.21549830384120297,0.0,0.70155022244666
Dakhla-Oued Ed-Dahab,2042,4,0.21540145432375196,0.0,0.7013370142147146
Dakhla-Oued Ed-Dahab,2042,5,0.2152907886770165,0.0,0.7010935391642731
Dakhla-Oued Ed-Dahab,2042,6,0.21460412051474592,0.0,0.699581317666477
Dakhla-Oued Ed-Dahab,2042,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2042,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2042,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2042,10,0.2150726990215125,0.0,0.7006132952364597
Dakhla-Oued Ed-Dahab,2042,11,0.2156668866512268,0.0,0.7019212129794111
Dakhla-Oued Ed-Dahab,2042,12,0.2162266503616293,0.0,0.7031528530837852
Dakhla-Oued Ed-Dahab,2043,1,0.21572169911785086,0.0,0.7020418758691536
Dakhla-Oued Ed-Dahab,2043,2,0.21623210244297328,0.0,0.7031651304551517
Dakhla-Oued Ed-Dahab,2043,3,0.21549830384120297,0.0,0.70155022244666
Dakhla-Oued Ed-Dahab,2043,4,0.21540145432375196,0.0,0.7013370142147146
Dakhla-Oued Ed-Dahab,2043,5,0.2152907886770165,0.0,0.7010935391642731
Dakhla-Oued Ed-Dahab,2043,6,0.21460412051474592,0.0,0.699581317666477
Dakhla-Oued Ed-Dahab,2043,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2043,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2043,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2043,10,0.2150726990215125,0.0,0.7006132952364597
Dakhla-Oued Ed-Dahab,2043,11,0.2156668866512268,0.0,0.7019212129794111
Dakhla-Oued Ed-Dahab,2043,12,0.2162266503616293,0.0,0.7031528530837852
Dakhla-Oued Ed-Dahab,2044,1,0.21572169911785086,0.0,0.7020418758691536
Dakhla-Oued Ed-Dahab,2044,2,0.21623210244297328,0.0,0.7031651304551517
Dakhla-Oued Ed-Dahab,2044,3,0.21546610105533776,0.0,0.7014793594795652
Dakhla-Oued Ed-Dahab,2044,4,0.21540145432375196,0.0,0.7013370142147146
Dakhla-Oued Ed-Dahab,2044,5,0.2152907886770165,0.0,0.7010935391642731
Dakhla-Oued Ed-Dahab,2044,6,0.21460412051474592,0.0,0.699581317666477
Dakhla-Oued Ed-Dahab,2044,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2044,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2044,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2044,10,0.21507269902203274,0.0,0.7006132952376053
Dakhla-Oued Ed-Dahab,2044,11,0.21570687669102717,0.0,0.702009189008379
Dakhla-Oued Ed-Dahab,2044,12,0.2162266503616293,0.0,0.7031528530837852
Dakhla-Oued Ed-Dahab,2045,1,0.21572169911785086,0.0,0.7020418758691536
Dakhla-Oued Ed-Dahab,2045,2,0.21623210244297328,0.0,0.7031651304551517
Dakhla-Oued Ed-Dahab,2045,3,0.21546610105533776,0.0,0.7014793594795652
Dakhla-Oued Ed-Dahab,2045,4,0.21540027298418435,0.0,0.7013344148079076
Dakhla-Oued Ed-Dahab,2045,5,0.2152907886770165,0.0,0.7010935391642731
Dakhla-Oued Ed-Dahab,2045,6,0.21460412051474592,0.0,0.699581317666477
Dakhla-Oued Ed-Dahab,2045,7,0.2148963027692045,0.0,0.7002248026434424
Dakhla-Oued Ed-Dahab,2045,8,0.2146640444416868,0.0,0.6997132961564803
Dakhla-Oued Ed-Dahab,2045,9,0.21468768065104393,0.0,0.6997653496651814
Dakhla-Oued Ed-Dahab,2045,10,0.21507269902255302,0.0,0.700613295238751
Dakhla-Oued Ed-Dahab,2045,11,0.21570687669102717,0.0,0.702009189008379
Dakhla-Oued Ed-Dahab,2045,12,0.2162266503616293,0.0,0.7031528530837852
Drâa-Tafilalet,2025,1,37.47371076946763,26.20530886341047,48.742112675524794
Drâa-Tafilalet,2025,2,38.267161437308204,26.823734017025266,49.71058885759114
Drâa-Tafilalet,2025,3,38.526137239555865,27.002957332351286,50.049317146760444
Drâa-Tafilalet,2025,4,33.50798016554064,22.821564625585314,44.194395705495964
Drâa-Tafilalet,2025,5,28.323955208120438,18.617223072568798,38.03068734367208
Drâa-Tafilalet,2025,6,26.532425989091447,17.2851247633306,35.779727214852294
Drâa-Tafilalet,2025,7,22.390565867554887,14.219116479387756,30.562015255722017
Drâa-Tafilalet,2025,8,21.8316021741203,13.822235683029135,29.840968665211463
Drâa-Tafilalet,2025,9,24.36079121581287,15.677868313911894,33.04371411771385
Drâa-Tafilalet,2025,10,27.806635078365954,18.26731530096489,37.34595485576702
Drâa-Tafilalet,2025,11,31.90014231659747,21.6112801355618,42.18900449763314
Drâa-Tafilalet,2025,12,38.36044043675774,27.11175866371686,49.60912220979863
Drâa-Tafilalet,2026,1,38.09466063356138,26.74341161294638,49.44590965417638
Drâa-Tafilalet,2026,2,38.88194099126603,27.352835070545733,50.41104691198632
Drâa-Tafilalet,2026,3,38.34739994785321,26.857532658843322,49.8372672368631
Drâa-Tafilalet,2026,4,33.571825715027714,22.880665796300562,44.262985633754866
Drâa-Tafilalet,2026,5,28.759796593154984,18.93897191464309,38.58062127166688
Drâa-Tafilalet,2026,6,26.32295648900278,17.159968951213777,35.485944026791785
Drâa-Tafilalet,2026,7,22.15632608634199,14.0569257197017,30.25572645298228
Drâa-Tafilalet,2026,8,21.705426089288405,13.730295516610534,29.68055666196628
Drâa-Tafilalet,2026,9,24.16755703814317,15.538974445501665,32.79613963078467
Drâa-Tafilalet,2026,10,27.81028714670614,18.273055339157878,37.347518954254404
Drâa-Tafilalet,2026,11,32.972339652272574,22.485483045591536,43.45919625895361
Drâa-Tafilalet,2026,12,39.99505191781612,28.47902998897687,51.51107384665537
Drâa-Tafilalet,2027,1,38.02069937434579,26.677290096857778,49.3641086518338
Drâa-Tafilalet,2027,2,38.769373660854896,27.261445623216233,50.27730169849356
Drâa-Tafilalet,2027,3,38.06790670372961,26.643602419974183,49.49221098748504
Drâa-Tafilalet,2027,4,32.84013116474658,22.294683475285748,43.38557885420741
Drâa-Tafilalet,2027,5,28.461794899358647,18.70945100185557,38.214138796861725
Drâa-Tafilalet,2027,6,26.26427787959588,17.11723763156143,35.41131812763033
Drâa-Tafilalet,2027,7,21.613034790174055,13.667104366376478,29.558965213971632
Drâa-Tafilalet,2027,8,21.381983953483633,13.500709522256368,29.2632583847109
Drâa-Tafilalet,2027,9,24.32268920363148,15.64700761821959,32.99837078904337
Drâa-Tafilalet,2027,10,27.357712591112147,18.021765408589935,36.69365977363436
Drâa-Tafilalet,2027,11,32.23121041112155,21.951067538270053,42.51135328397305
Drâa-Tafilalet,2027,12,38.10040928948361,26.924733637034656,49.27608494193256
Drâa-Tafilalet,2028,1,37.897046694212335,26.573496798791425,49.220596589633246
Drâa-Tafilalet,2028,2,39.49990593501782,27.887202332574418,51.112609537461225
Drâa-Tafilalet,2028,3,38.61598313269245,27.120626243115815,50.11134002226908
Drâa-Tafilalet,2028,4,33.52491335884567,22.875312212231158,44.17451450546019
Drâa-Tafilalet,2028,5,28.722152894873666,18.925892092213985,38.51841369753335
Drâa-Tafilalet,2028,6,26.339109700849576,17.182080693992432,35.49613870770672
Drâa-Tafilalet,2028,7,21.145146703991756,13.344337151385218,28.945956256598294
Drâa-Tafilalet,2028,8,20.923686811458204,13.172105909923715,28.675267712992692
Drâa-Tafilalet,2028,9,24.334019778013996,15.663314942070091,33.004724613957904
Drâa-Tafilalet,2028,10,27.76874993102035,18.3707866273558,37.1667132346849
Drâa-Tafilalet,2028,11,33.02749518861562,22.596289994607524,43.45870038262371
Drâa-Tafilalet,2028,12,39.785514397595556,28.284321198699974,51.28670759649114
Drâa-Tafilalet,2029,1,37.85992247043843,26.522560997730935,49.19728394314592
Drâa-Tafilalet,2029,2,38.575527682436466,27.113480206765868,50.03757515810706
Drâa-Tafilalet,2029,3,38.01784198454969,26.62810422408228,49.4075797450171
Drâa-Tafilalet,2029,4,33.36815574151966,22.755493874858367,43.98081760818095
Drâa-Tafilalet,2029,5,28.39435880429605,18.672244090942623,38.11647351764948
Drâa-Tafilalet,2029,6,26.402722055023354,17.23059379358898,35.57485031645773
Drâa-Tafilalet,2029,7,21.900667833516305,13.858265687759252,29.94306997927336
Drâa-Tafilalet,2029,8,21.080669446109365,13.28630408130845,28.87503481091028
Drâa-Tafilalet,2029,9,23.6697169576869,15.195164345056497,32.144269570317306
Drâa-Tafilalet,2029,10,27.408123042772147,18.129274204118524,36.68697188142577
Drâa-Tafilalet,2029,11,32.469888030551886,22.156084384800486,42.783691676303285
Drâa-Tafilalet,2029,12,38.19937059232044,26.95865955907262,49.44008162556827
Drâa-Tafilalet,2030,1,37.36847261589767,26.086381169349288,48.65056406244606
Drâa-Tafilalet,2030,2,38.85199006548219,27.325406582951423,50.37857354801296
Drâa-Tafilalet,2030,3,38.590750890895514,27.114527452016063,50.066974329774965
Drâa-Tafilalet,2030,4,33.71121965456918,23.067131114089637,44.35530819504872
Drâa-Tafilalet,2030,5,28.7973881682509,18.996666964910027,38.598109371591775
Drâa-Tafilalet,2030,6,26.627187503078655,17.404727313825898,35.849647692331416
Drâa-Tafilalet,2030,7,22.026725237967373,13.959423708669437,30.09402676726531
Drâa-Tafilalet,2030,8,21.170245317204838,13.34575433806243,28.994736296347245
Drâa-Tafilalet,2030,9,23.75418118285865,15.271864357912552,32.236498007804755
Drâa-Tafilalet,2030,10,27.792402892422736,18.461891403549508,37.12291438129596
Drâa-Tafilalet,2030,11,32.81483012651142,22.44247769969135,43.18718255333148
Drâa-Tafilalet,2030,12,39.541081907273345,28.058295481612983,51.0238683329337
Drâa-Tafilalet,2031,1,37.43127483171055,26.128898694195122,48.733650969225984
Drâa-Tafilalet,2031,2,38.358076134142564,26.90285034063281,49.81330192765232
Drâa-Tafilalet,2031,3,38.125576019529845,26.731007382232157,49.52014465682753
Drâa-Tafilalet,2031,4,33.57334498104238,22.960378480064886,44.186311482019875
Drâa-Tafilalet,2031,5,28.781893412387465,19.018525189018412,38.54526163575652
Drâa-Tafilalet,2031,6,26.514327920179934,17.351030450525386,35.67762538983448
Drâa-Tafilalet,2031,7,21.29679691940125,13.451887426313228,29.14170641248927
Drâa-Tafilalet,2031,8,21.1117449112332,13.309983265864373,28.913506556602023
Drâa-Tafilalet,2031,9,24.443664432922255,15.79763848467994,33.08969038116457
Drâa-Tafilalet,2031,10,28.291845296747475,18.88558766952861,37.69810292396634
Drâa-Tafilalet,2031,11,32.59641761354441,22.259204018551557,42.933631208537264
Drâa-Tafilalet,2031,12,37.72219349614033,26.497142450617527,48.947244541663125
Drâa-Tafilalet,2032,1,37.4010300281624,26.09486491743624,48.707195138888565
Drâa-Tafilalet,2032,2,39.12548513430696,27.531206667532352,50.719763601081574
Drâa-Tafilalet,2032,3,38.796064895658134,27.283153066967238,50.30897672434903
Drâa-Tafilalet,2032,4,33.93921448424473,23.26938094315706,44.6090480253324
Drâa-Tafilalet,2032,5,29.15529669625331,19.330781231806135,38.97981216070048
Drâa-Tafilalet,2032,6,26.778983028544424,17.573631313115566,35.98433474397328
Drâa-Tafilalet,2032,7,21.964368338406594,13.928232152952233,30.000504523860954
Drâa-Tafilalet,2032,8,21.10471587092993,13.317511307053062,28.8919204348068
Drâa-Tafilalet,2032,9,23.93576459726722,15.50364433052545,32.367884864008985
Drâa-Tafilalet,2032,10,27.744874970301936,18.474949778971727,37.014800161632145
Drâa-Tafilalet,2032,11,31.973774379835962,21.800405373951207,42.14714338572072
Drâa-Tafilalet,2032,12,37.91068552017233,26.626344037908453,49.195027002436206
Drâa-Tafilalet,2033,1,37.22518055511987,25.939968259476558,48.51039285076318
Drâa-Tafilalet,2033,2,37.71717937728181,26.353784211959848,49.08057454260377
Drâa-Tafilalet,2033,3,38.28741661758081,26.854316101147475,49.720517134014145
Drâa-Tafilalet,2033,4,33.483375299554005,22.904541137988595,44.062209461119416
Drâa-Tafilalet,2033,5,29.140641726652387,19.33979245347188,38.941490999832894
Drâa-Tafilalet,2033,6,26.937242132408183,17.706510359978772,36.167973904837595
Drâa-Tafilalet,2033,7,22.140092300095635,14.064746669816037,30.21543793037523
Drâa-Tafilalet,2033,8,21.343433545265093,13.507080971030511,29.179786119499674
Drâa-Tafilalet,2033,9,24.417698071496964,15.881280921496884,32.95411522149705
Drâa-Tafilalet,2033,10,28.016797660268715,18.690779118094987,37.34281620244244
Drâa-Tafilalet,2033,11,31.400181755802407,21.33956964500036,41.460793866604455
Drâa-Tafilalet,2033,12,36.897570735508594,25.786762180989875,48.008379290027314
Drâa-Tafilalet,2034,1,37.22681761277289,25.932064807623753,48.52157041792203
Drâa-Tafilalet,2034,2,38.94585347410377,27.36939134094456,50.52231560726298
Drâa-Tafilalet,2034,3,38.389709938198386,26.930456730451297,49.848963145945476
Drâa-Tafilalet,2034,4,33.78589073356984,23.148593599730418,44.42318786740927
Drâa-Tafilalet,2034,5,29.48150365637455,19.63229816261878,39.33070915013032
Drâa-Tafilalet,2034,6,27.11036683841015,17.88819464476881,36.33253903205149
Drâa-Tafilalet,2034,7,21.667336554030545,13.77380826668367,29.56086484137742
Drâa-Tafilalet,2034,8,21.365313601380766,13.554070070199348,29.176557132562184
Drâa-Tafilalet,2034,9,24.429143934747323,15.951833722021775,32.90645414747287
Drâa-Tafilalet,2034,10,28.58067650697994,19.161448376599232,37.99990463736065
Drâa-Tafilalet,2034,11,32.727798932696714,22.354708453606158,43.10088941178727
Drâa-Tafilalet,2034,12,37.8684451643635,26.567653143146337,49.16923718558066
Drâa-Tafilalet,2035,1,37.2822103382573,25.982641712430016,48.581778964084585
Drâa-Tafilalet,2035,2,38.199297603373914,26.743002561054876,49.65559264569295
Drâa-Tafilalet,2035,3,38.60419792130898,27.103983912069324,50.104411930548636
Drâa-Tafilalet,2035,4,33.58437646755985,22.989759474304527,44.17899346081517
Drâa-Tafilalet,2035,5,29.386052641651496,19.582892502141654,39.18921278116134
Drâa-Tafilalet,2035,6,27.146441829712764,17.94056202091611,36.352321638509416
Drâa-Tafilalet,2035,7,22.38645822212517,14.305620623676157,30.467295820574186
Drâa-Tafilalet,2035,8,21.683335954794092,13.846994831810846,29.519677077777338
Drâa-Tafilalet,2035,9,24.472867473935818,16.028712080261748,32.91702286760989
Drâa-Tafilalet,2035,10,27.882647940208102,18.613433487162954,37.15186239325325
Drâa-Tafilalet,2035,11,31.325365001691893,21.278533828381725,41.37219617500206
Drâa-Tafilalet,2035,12,36.55472353621751,25.48151120337966,47.62793586905536
Drâa-Tafilalet,2036,1,37.04697411018121,25.7764398231135,48.31750839724892
Drâa-Tafilalet,2036,2,38.37059571700806,26.87803714521673,49.863154288799386
Drâa-Tafilalet,2036,3,38.53185915356106,27.038064786483577,50.02565352063854
Drâa-Tafilalet,2036,4,33.90315189913433,23.23219225866508,44.57411153960358
Drâa-Tafilalet,2036,5,29.671320411035875,19.78968308836435,39.5529577337074
Drâa-Tafilalet,2036,6,27.486424969657,18.2133032689051,36.7595466704089
Drâa-Tafilalet,2036,7,22.562548745317525,14.469833237435802,30.65526425319925
Drâa-Tafilalet,2036,8,21.907083619303933,14.038392114951922,29.775775123655944
Drâa-Tafilalet,2036,9,25.23550983677981,16.612430672541095,33.85858900101852
Drâa-Tafilalet,2036,10,28.119775496404234,18.78894096191913,37.45061003088934
Drâa-Tafilalet,2036,11,32.24618325580063,21.967912542620276,42.524453968980986
Drâa-Tafilalet,2036,12,37.925073852093604,26.59703501000422,49.25311269418299
Drâa-Tafilalet,2037,1,37.64112005829932,26.26807468043509,49.01416543616355
Drâa-Tafilalet,2037,2,37.85728545434226,26.447320485656892,49.26725042302763
Drâa-Tafilalet,2037,3,38.3206057736226,26.856034854957663,49.78517669228754
Drâa-Tafilalet,2037,4,33.273101814925354,22.724743018310477,43.82146061154023
Drâa-Tafilalet,2037,5,29.385644098298375,19.57077336210643,39.20051483449032
Drâa-Tafilalet,2037,6,27.284362765837425,18.097499665612304,36.47122586606255
Drâa-Tafilalet,2037,7,21.863665442960567,14.02788523450266,29.699445651418472
Drâa-Tafilalet,2037,8,21.954349208787157,14.135803122482955,29.77289529509136
Drâa-Tafilalet,2037,9,24.483118729672277,16.045811742247473,32.92042571709708
Drâa-Tafilalet,2037,10,28.146501142532852,18.803739370699212,37.48926291436649
Drâa-Tafilalet,2037,11,31.31047476203579,21.253001434405235,41.36794808966634
Drâa-Tafilalet,2037,12,36.38628839134849,25.331898373538298,47.44067840915868
Drâa-Tafilalet,2038,1,37.12839465200464,25.842598718105066,48.41419058590421
Drâa-Tafilalet,2038,2,38.854181395505556,27.27549887152754,50.43286391948357
Drâa-Tafilalet,2038,3,38.606965339910516,27.083509252421194,50.13042142739984
Drâa-Tafilalet,2038,4,33.57077474296188,22.937175739950096,44.20437374597367
Drâa-Tafilalet,2038,5,29.530505775470058,19.677881567229875,39.38312998371024
Drâa-Tafilalet,2038,6,27.507139687008117,18.224150195184578,36.790129178831656
Drâa-Tafilalet,2038,7,22.874764082693265,14.766130003441914,30.983398161944613
Drâa-Tafilalet,2038,8,22.21353638069596,14.346003089453305,30.081069671938614
Drâa-Tafilalet,2038,9,24.351683587134847,15.956842038369922,32.74652513589977
Drâa-Tafilalet,2038,10,27.738937868580237,18.457720903897425,37.02015483326305
Drâa-Tafilalet,2038,11,31.901870105175774,21.662758917162485,42.140981293189064
Drâa-Tafilalet,2038,12,37.62239995113313,26.331910781852145,48.91288912041412
Drâa-Tafilalet,2039,1,37.02478004093201,25.757039148499544,48.29252093336447
Drâa-Tafilalet,2039,2,37.54028459460171,26.18292604790435,48.89764314129907
Drâa-Tafilalet,2039,3,38.56289186140817,27.03877092845184,50.0870127943645
Drâa-Tafilalet,2039,4,33.30487996591129,22.72352368393362,43.88623624788896
Drâa-Tafilalet,2039,5,29.364920075641926,19.54225220406229,39.18758794722156
Drâa-Tafilalet,2039,6,27.385171611725916,18.14712702526316,36.62321619818867
Drâa-Tafilalet,2039,7,22.956824807888164,14.845180599962125,31.068469015814202
Drâa-Tafilalet,2039,8,22.46308473932355,14.525413304160319,30.40075617448678
Drâa-Tafilalet,2039,9,25.02008466366039,16.43325765084718,33.6069116764736
Drâa-Tafilalet,2039,10,27.67304939247436,18.39828528439748,36.94781350055124
Drâa-Tafilalet,2039,11,31.131994022558356,21.08008708771257,41.18390095740414
Drâa-Tafilalet,2039,12,36.469543209663804,25.38498137794512,47.554105041382485
Drâa-Tafilalet,2040,1,37.12968935397744,25.843316430947453,48.41606227700743
Drâa-Tafilalet,2040,2,38.68588340829839,27.13206938687791,50.239697429718866
Drâa-Tafilalet,2040,3,38.14219760672768,26.691534296329127,49.59286091712623
Drâa-Tafilalet,2040,4,33.292264744222,22.70424575629368,43.880283732150325
Drâa-Tafilalet,2040,5,29.46576833984126,19.60751730024964,39.32401937943288
Drâa-Tafilalet,2040,6,27.09300822377311,17.918331399695845,36.26768504785038
Drâa-Tafilalet,2040,7,22.223493700974533,14.326651596741202,30.120335805207866
Drâa-Tafilalet,2040,8,22.030717805621805,14.196183803937075,29.865251807306535
Drâa-Tafilalet,2040,9,24.619237809745844,16.114347642401327,33.12412797709036
Drâa-Tafilalet,2040,10,27.802846796248232,18.499457954772907,37.10623563772356
Drâa-Tafilalet,2040,11,31.819560604839275,21.576362677455453,42.0627585322231
Drâa-Tafilalet,2040,12,37.367516300485086,26.096121877379204,48.63891072359097
Drâa-Tafilalet,2041,1,37.123806951632204,25.829578834516457,48.418035068747955
Drâa-Tafilalet,2041,2,38.20997101696191,26.73334704673946,49.68659498718436
Drâa-Tafilalet,2041,3,38.7991660340401,27.236641849568507,50.36169021851169
Drâa-Tafilalet,2041,4,33.19067959655781,22.62102623252742,43.760332960588194
Drâa-Tafilalet,2041,5,29.20482602316477,19.41619626627334,38.9934557800562
Drâa-Tafilalet,2041,6,27.085379066174287,17.895364072745902,36.275394059602675
Drâa-Tafilalet,2041,7,22.8466103345663,14.750916134098798,30.942304535033802
Drâa-Tafilalet,2041,8,22.152330640465003,14.266423315016251,30.038237965913755
Drâa-Tafilalet,2041,9,24.053598358143926,15.671161818348565,32.43603489793929
Drâa-Tafilalet,2041,10,27.445440033034405,18.195057144284732,36.69582292178408
Drâa-Tafilalet,2041,11,31.024798025543543,20.956976038504337,41.09262001258275
Drâa-Tafilalet,2041,12,36.05027225466615,25.00391609722088,47.096628412111414
Drâa-Tafilalet,2042,1,37.42562357368656,26.081683400797438,48.76956374657568
Drâa-Tafilalet,2042,2,38.65864640475223,27.105432034228915,50.211860775275554
Drâa-Tafilalet,2042,3,38.07846662028211,26.641803138051166,49.51513010251305
Drâa-Tafilalet,2042,4,33.102529418246235,22.53155974789391,43.67349908859856
Drâa-Tafilalet,2042,5,29.42327895303124,19.569977793063575,39.2765801129989
Drâa-Tafilalet,2042,6,27.017946646798134,17.814144879674362,36.2217484139219
Drâa-Tafilalet,2042,7,22.767969264936276,14.665541991882797,30.870396537989755
Drâa-Tafilalet,2042,8,22.001788154885126,14.140233319040313,29.86334299072994
Drâa-Tafilalet,2042,9,24.649333577736982,16.11496692511983,33.183700230354134
Drâa-Tafilalet,2042,10,27.251787794794684,18.02038651323521,36.48318907635416
Drâa-Tafilalet,2042,11,32.080347793493246,21.766513383846032,42.39418220314046
Drâa-Tafilalet,2042,12,37.361703491097344,26.075168692783194,48.648238289411495
Drâa-Tafilalet,2043,1,37.168372312045804,25.87712824374374,48.45961638034787
Drâa-Tafilalet,2043,2,37.85925659779507,26.456216325751367,49.262296869838764
Drâa-Tafilalet,2043,3,38.827206268082804,27.292614229517206,50.3617983066484
