rang,Commune,Province,n_cas,suggestion_meme_province,score_meme_province,suggestion_globale,score_globale,province_suggestion_globale,cumsum_pct,DECISION_HUMAINE
761,Sidi ouabdellah,Taroudant,1,Sidi Ahmed Ou Abdellah,0.811,Sidi Bouabdelli,0.867,Tiznit,81.47080028839221,
762,Sidi khyar,Sefrou,1,Kandar Sidi Khiar,0.667,Sidi Amar,0.737,Khénifra,81.54289834174477,
763,Taoujdate,El Hajeb,1,Ait Boubidmane,0.522,Taounate,0.824,Taounate,81.61499639509734,
764,Taouiyalt,Taroudant,1,Taroudant,0.667,Taouyalte,0.889,Al Haouz,81.6870944484499,
765,Tamzirt,Ouarzazate,1,Tarmigt,0.714,Taghzirt,0.8,Béni Mellal,81.75919250180245,
766,Tamsslout,Taroudant,1,Tamaloukte,0.737,Tameslouht,0.842,Al Haouz,81.83129055515501,
767,Tamsemen,Driouch,1,Temsamane,0.471,Tamezmoute,0.667,Zagora,81.90338860850757,
768,Tamassint,Al Hoceïma,1,Targuist,0.471,Tissint,0.75,Tata,81.97548666186013,
769,Tamaounza,Agadir-Ida Ou Tanane,1,Taghazout,0.556,Taounza,0.875,Azilal,82.0475847152127,
770,Tamait Oufella,Agadir-Ida Ou Tanane,1,Ida Ou Guelloul,0.483,Ait Ouallal,0.72,Zagora,82.11968276856526,
771,Tamadite,Taounate,1,Tamedit,0.8,Tamedit,0.8,Taounate,82.1917808219178,
772,Takyout,El Kelâa des Sraghna,1,Taouzint,0.667,Takoucht,0.8,Essaouira,82.26387887527036,
773,Taienest,Taza,1,Taïnaste,0.75,Taïnaste,0.75,Taza,82.33597692862293,
774,Tahar-Souk,Taounate,1,Thar Es-Souk,0.818,Thar Es-Souk,0.818,Taounate,82.40807498197549,
775,Tahar Souk,Taounate,1,Thar Es-Souk,0.818,Thar Es-Souk,0.818,Taounate,82.48017303532805,
776,Tabrent,Al Hoceïma,1,Targuist,0.533,Tabant,0.769,Azilal,82.55227108868061,
777,Tabolkhirte,Tinghir,1,Tinghir,0.444,Taourirt,0.632,Taourirt,82.62436914203316,
778,Tabarrant,Al Hoceïma,1,Chakran,0.5,Tabant,0.8,Azilal,82.69646719538572,
779,Tassaltant,Azilal,1,Tabant,0.625,Tasoultante,0.762,Marrakech,82.76856524873828,
780,Tassaltant,Al Haouz,1,Taouyalte,0.526,Tasoultante,0.762,Marrakech,82.84066330209085,
781,Tasouite,Tinghir,1,Assoul,0.571,Tagounite,0.824,Zagora,82.91276135544341,
782,Alhouda Bloc B N° 545,Agadir-Ida Ou Tanane,1,Ida Ou Kazzou,0.303,El Koudia El Beida,0.474,Taroudant,82.98485940879596,
783,Albassatine,Meknès,1,Mrhassiyine,0.545,Al Bahraoyine,0.667,Tanger-Assilah,83.05695746214852,
784,Al qods,Taza,1,Bab Boudir,0.471,Al Oued,0.714,Chefchaouen,83.12905551550108,
785,Al qods,Nador,1,Al Aroui,0.533,Al Oued,0.714,Chefchaouen,83.20115356885364,
786,Al masjid,Nador,1,Al Aroui,0.588,Al Mahbass,0.632,Assa-Zag,83.2732516222062,
787,Al Boustane,Meknès,1,Dar Oum Soltane,0.692,Al Ouidane,0.762,Marrakech,83.34534967555877,
788,Akdim,Tinghir,1,Ouaklim,0.667,Aklim,0.8,Berkane,83.41744772891131,
789,Akch hsiya,Tinghir,1,Aït Hani,0.444,Lakhsas,0.588,Tiznit,83.48954578226387,
790,Aity wassif,Tinghir,1,Ait Ouassif,0.818,Ait Ouassif,0.818,Tinghir,83.56164383561644,
791,Ait sedrat jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.75,Ait Sedrate Jbel El Oulia,0.75,Tinghir,83.633741888969,
792,Ait s jbel,Tinghir,1,Ait Sedrate Jbel El Oulia,0.571,Bni Sidel Jbel,0.667,Nador,83.70583994232156,
793,Ait moussa,Zagora,1,Ait Ouallal,0.667,Sidi Moussa,0.762,El Kelâa des Sraghna,83.77793799567412,
794,Targha,Chefchaouen,1,Amtar,0.545,Mtarnagha,0.8,Sefrou,83.85003604902667,
795,Tmaloust,Ouezzane,1,Masmouda,0.5,Tamaloukte,0.778,Taroudant,83.92213410237923,
796,Tlat louta,Nador,1,Bni Sidel Louta,0.56,Tazouta,0.706,Sefrou,83.9942321557318,
797,Tlat Lamzam,Azilal,1,Ait Blal,0.421,Nzalat Laadam,0.667,Rehamna,84.06633020908436,
798,Tizki Akesri Tamraght,Agadir-Ida Ou Tanane,1,Aqesri,0.37,Sidi Ali Labrahla,0.526,Rehamna,84.13842826243692,
799,Tizi Oussli,Taza,1,Oued Amlil,0.381,Tizi Ouzli,0.857,Driouch,84.21052631578948,
800,Tislite,Azilal,1,Tisqi,0.667,Tlite,0.833,Ouarzazate,84.28262436914203,
801,Tirset,Azilal,1,Tisqi,0.545,Tisrasse,0.714,Al Haouz,84.35472242249459,
802,Tinzerte,Taroudant,1,Tinzart,0.8,Tigzmerte,0.824,Tata,84.42682047584715,
803,Tikiouine,Marrakech,1,Sid Zouine,0.632,Tizounine,0.778,Tata,84.49891852919971,
804,Tiguenziouine,Al Haouz,1,Tighedouine,0.75,Tinzouline,0.783,Zagora,84.57101658255228,
805,Tifirte,Azilal,1,Tifni,0.667,Tighirt,0.714,Tiznit,84.64311463590484,
806,Tidrara,Al Haouz,1,Tisrasse,0.533,Tendrara,0.8,Jerada,84.71521268925738,
807,Tazourakht,Al Hoceïma,1,Arbaa Taourirt,0.5,Taznakht,0.778,Ouarzazate,84.78731074260995,
808,Taughmerte,Taroudant,1,Toughmart,0.737,Toughmart,0.737,Taroudant,84.85940879596251,
809,Tassaltnt,Al Haouz,1,Taouyalte,0.556,Tasoultante,0.7,Marrakech,84.93150684931507,
810,Tassaltant,Marrakech,1,Tasoultante,0.762,Tasoultante,0.762,Marrakech,85.00360490266763,
811,Zaouia Nezzaghia,Settat,1,Oulad Sghir,0.519,Zaouia Annahlia,0.774,Chichaoua,85.0757029560202,
812,Zagmouzne,Taroudant,1,Talgjount,0.556,Zagmouzen,0.889,Al Haouz,85.14780100937274,
813,Zaazaa,Larache,1,Zaaroura,0.571,Azzaba,0.5,Sefrou,85.2198990627253,
814,Z.S.A.Kader,Al Hoceïma,1,Zouaiat sidi Abdelkader,0.471,Saka,0.533,Guercif,85.29199711607787,
815,Z'Rarka,Taounate,1,Zarkat,0.769,Zrarda,0.769,Taza,85.36409516943043,
816,Z'Mamra,Taounate,1,Zarkat,0.615,Zemamra,0.857,Sidi Bennour,85.43619322278299,
817,Wawirzagh,Azilal,1,Ouaouizaght,0.6,Ouaouizaght,0.6,Azilal,85.50829127613554,
818,Urbaine,Chefchaouen,1,Bni Selmane,0.444,Barkine,0.714,Taza,85.5803893294881,
819,Trik Alouahda,Taza,1,Tahla,0.444,Tabouda,0.6,Chefchaouen,85.65248738284066,
820,Trifa II,Berkane,1,Saidia,0.286,Tifariti,0.75,Es-Semara,85.72458543619322,
821,Tozrigutte,Tinghir,1,Outerbat,0.444,Tizguite,0.667,Ifrane,85.79668348954579,
822,Touilaa,Tétouan,1,Tétouan,0.571,Toulal,0.769,Meknès,85.86878154289835,
823,Touibla,Tétouan,1,Tétouan,0.571,Toulal,0.769,Meknès,85.9408795962509,
824,Touelaa,Tétouan,1,Oued Laou,0.625,Toufelaazt,0.824,Chtouka-Aït Baha,86.01297764960346,
825,Tnine el ouleja,Taounate,1,Ras El Oued,0.538,Tnine Amellou,0.714,Sidi Ifni,86.08507570295602,
826,Tnin Ait Rkha,Tiznit,1,Ait Erkha,0.727,Ait Erkha,0.727,Tiznit,86.15717375630858,
827,Ait Sdrat Shel Charqia,Ouarzazate,1,Skoura Ahl El Oust,0.4,Ait Sedrate Sahl Charkia,0.87,Tinghir,86.22927180966114,
828,ait amer,Tinghir,1,Aït Elfarsi,0.632,Aït Kamra,0.824,Al Hoceïma,86.3013698630137,
829,ait alouane,Tinghir,1,Ait Ouassif,0.636,Zaïtoune,0.737,Tétouan,86.37346791636625,
830,ait aliyahya,Tinghir,1,Aït Hani,0.6,Ait Yahya,0.857,Midelt,86.44556596971881,
831,ait aatab,Azilal,1,Ait Ouaarda,0.7,Ait Taleb,0.778,Rehamna,86.51766402307138,
832,ainzora,Nador,1,Zaïo,0.545,Aïn Zohra,0.875,Driouch,86.58976207642394,
833,ain chaib,Taroudant,1,Lamhadi,0.5,Ain Chair,0.889,Figuig,86.6618601297765,
834,agouti,Tinghir,1,Assoul,0.5,Aghouatim,0.8,Al Haouz,86.73395818312906,
835,____,Ouarzazate,1,Toundoute,0.0,Zrizer,0.0,Taounate,86.80605623648161,
836,Zoualet,Meknès,1,Toulal,0.615,Toualet,0.857,Settat,86.87815428983417,
837,Zouagha,Fès,1,Louadaine,0.5,Ounagha,0.857,Essaouira,86.95025234318673,
838,Zerhounia,Meknès,1,Ouislane,0.353,El Hagounia,0.7,Es-Semara,87.0223503965393,
839,Zelten,Essaouira,1,Tahelouante,0.471,Zerkten,0.769,Al Haouz,87.09444844989186,
840,Zeagngan,Nador,1,Zeghanghane,0.737,Zaggota,0.667,Sidi Kacem,87.16654650324442,
841,Zaouite ait Ishaq,Khénifra,1,Aït Ishaq,0.692,Aït Ishaq,0.692,Khénifra,87.23864455659697,
842,Zaouia S K,Tétouan,1,Zaouiat Sidi Kacem,0.714,Zaouiat Sidi Kacem,0.714,Tétouan,87.31074260994953,
843,ait bouallal,Tinghir,1,Ait Youl,0.7,Ait Ouallal,0.957,Zagora,87.38284066330209,
844,Ait mahdi,Tinghir,1,Aït Hani,0.706,Ait Mait,0.824,Driouch,87.45493871665465,
845,Ait maala,Azilal,1,Ait Blal,0.706,Ait Mzal,0.824,Chtouka-Aït Baha,87.52703677000721,
846,Ait kassi ouali,Tinghir,1,Ait Ouassif,0.615,Aït Youssef Ou Ali,0.727,Al Hoceïma,87.59913482335978,
847,Ait kassi,Tinghir,1,Ait Ouassif,0.8,Ait Ouassif,0.8,Tinghir,87.67123287671232,
848,Ait hamoyahya,Tinghir,1,Aït Hani,0.571,Ait Yahya,0.818,Midelt,87.74333093006489,
849,Ait hamou yahya,Boulemane,1,Almis Marmoucha,0.533,Ait Yahya,0.75,Midelt,87.81542898341745,
850,Ait halli ait Daoud,Khemisset,1,Sebt Aït Rahou,0.545,Ait Sidi Daoud,0.727,Marrakech,87.88752703677001,
851,Ait hadouch,Tinghir,1,Ait Youl,0.632,Ait Hammou,0.762,Rehamna,87.95962509012257,
852,Ait gmat,Tinghir,1,Aït Hani,0.625,Ait Mait,0.875,Driouch,88.03172314347512,
853,Ait boyoussef,Tinghir,1,Ait Ouassif,0.75,Ait Haddou Youssef,0.774,Taroudant,88.10382119682768,
854,Ait amar ouissa,Tinghir,1,Ait Ouassif,0.615,Aït Kamra,0.583,Al Hoceïma,88.17591925018024,
855,Ait ali imider,Tinghir,1,Imider,0.6,Ait Amira,0.696,Inezgane-Aït Melloul,88.2480173035328,
856,Ait aabou,Tinghir,1,Ait Youl,0.706,Ait Daoud,0.778,Essaouira,88.32011535688537,
857,Ait Tisslit,Béni Mellal,1,Ait Ouqabli,0.545,Tissint,0.667,Tata,88.39221341023793,
858,Ait Tislit,Béni Mellal,1,Ait Ouqabli,0.571,Ait Tamlil,0.7,Azilal,88.46431146359048,
859,ait tazrine,Tinghir,1,Aït Hani,0.632,Ait Zineb,0.8,Ouarzazate,88.53640951694304,
860,ait sakri,Tinghir,1,Aït Hani,0.706,Ait Said,0.824,Essaouira,88.6085075702956,
861,ait ouglif,Tinghir,1,Ait Youl,0.778,Ait Youl,0.778,Tinghir,88.68060562364816,
862,ait oglif,Tinghir,1,Ait Youl,0.706,Aglif,0.714,Essaouira,88.75270367700072,
863,ait messoud,Tinghir,1,Ait Youl,0.632,Ait Melloul,0.727,Inezgane-Aït Melloul,88.82480173035329,
864,ait mahdi,Tinghir,1,Aït Hani,0.706,Ait Mait,0.824,Driouch,88.89689978370583,
865,ait idit,Tinghir,1,Aït Hani,0.625,Ait Said,0.75,Essaouira,88.9689978370584,
866,ait iaala,Tinghir,1,Aït Elfarsi,0.5,Ait Iaaza,0.889,Taroudant,89.04109589041096,
867,ait hmoudene,Tinghir,1,Ait Youl,0.6,Ait Mimoune,0.783,Khemisset,89.11319394376352,
868,ait hmed,Tinghir,1,Aït Hani,0.625,Ait M'Hamed,0.842,Azilal,89.18529199711608,
869,ait hdouch,Tinghir,1,Ait Youl,0.667,Ait Daoud,0.737,Essaouira,89.25739005046864,
870,ait boyoysef,Tinghir,1,Ait Ouassif,0.609,Ait Haddou Youssef,0.667,Taroudant,89.32948810382119,
871,ait boyousef,Tinghir,1,Ait Youl,0.7,Ait Haddou Youssef,0.733,Taroudant,89.40158615717375,
872,ait bouyossef,Tinghir,1,Ait Ouassif,0.75,Ait Haddou Youssef,0.774,Taroudant,89.47368421052632,
873,ait boulmane,Tinghir,1,Ait Youl,0.7,Ait Boubidmane,0.846,El Hajeb,89.54578226387888,
874,ait boubker,Tinghir,1,Ait Youl,0.632,Sidi Boubker,0.783,Oujda-Angad,89.61788031723144,
875,bni enssar,Agadir-Ida Ou Tanane,1,Aziar,0.4,Beni Ansar,0.8,Nador,89.689978370584,
876,bizamame,Ouarzazate,1,Ouarzazate,0.444,Bir Tamtam,0.667,Sefrou,89.76207642393655,
877,beni bouyafrour,Nador,1,Bni Bouifrou,0.815,Bni Bouifrou,0.815,Nador,89.83417447728911,
878,ben souda,Fès,1,Ain Bou Ali,0.5,Bni Oual,0.706,Ouezzane,89.90627253064167,
879,bab zitouba,Taza,1,Bab Marzouka,0.696,Bab Tiouka,0.762,Sidi Kacem,89.97837058399423,
880,bab merzk,Taza,1,Bab Marzouka,0.762,Bab Marzouka,0.762,Taza,90.0504686373468,
881,"b,s,louta",Nador,1,Selouane,0.588,Louta,0.714,Al Hoceïma,90.12256669069936,
882,arroui,Nador,1,Al Aroui,0.714,Azrou,0.727,Ifrane,90.1946647440519,
883,anonizme,Tinghir,1,Alnif,0.462,Tagounite,0.588,Zagora,90.26676279740447,
884,amejjaw,Driouch,1,Amejjaou,0.8,Amejjaou,0.8,Driouch,90.33886085075703,
885,amdnagh,Tinghir,1,Tinghir,0.429,Madagh,0.769,Berkane,90.41095890410959,
886,amassine tondout,Tinghir,1,Assoul,0.455,Imintanoute,0.593,Chichaoua,90.48305695746215,
887,almasjid,Nador,1,Al Aroui,0.5,Lamssid,0.667,Boujdour,90.5551550108147,
888,aitali oyahya,Tinghir,1,Aït Hani,0.476,Ait Yahya,0.818,Midelt,90.62725306416726,
889,ait ziad,Tinghir,1,Aït Hani,0.625,Ait Said,0.75,Essaouira,90.69935111751983,
890,ait zelten,Essaouira,1,Tahelouante,0.476,Ait El Man,0.7,Boulemane,90.77144917087239,
891,bohrou,Tinghir,1,Bou Azmou,0.533,Bouhlou,0.769,Taza,90.84354722422495,
892,Ait Sdrat Ghrbia,Ouarzazate,1,Ait Oumdis,0.385,Ait Sedrate Sahl El Gharbia,0.744,Tinghir,90.91564527757751,
893,Ait Sadrat J oulioa,Tinghir,1,Ait Sedrate Jbel El Oulia,0.773,Ait Sedrate Jbel El Oulia,0.773,Tinghir,90.98774333093006,
894,Ait Rouadi,Béni Mellal,1,Ait Ouqabli,0.762,Ait Ouadrim,0.857,Chtouka-Aït Baha,91.05984138428262,
895,Ait Moussa Fadma,Ouarzazate,1,Ait Oumdis,0.538,Ait Ouaarda,0.741,Azilal,91.13193943763518,
896,Ait Moumen,Taza,1,Bab Marzouka,0.455,Ait Mimoune,0.762,Khemisset,91.20403749098774,
897,Ait Iaala,Tinghir,1,Aït Elfarsi,0.5,Ait Iaaza,0.889,Taroudant,91.2761355443403,
898,Ait Guirt,Azilal,1,Ait Ouaarda,0.6,Ait Ourir,0.778,Marrakech,91.34823359769287,
899,Ait Abou,Khemisset,1,Ait Ikkou,0.706,Ait Daoud,0.824,Essaouira,91.42033165104542,
900,Ainjamaa,Meknès,1,Aïn Orma,0.625,Ain Jemaa,0.824,Sidi Kacem,91.49242970439798,
901,Ainchgag,Sefrou,1,Ain Timguenai,0.476,Ain Cheggag,0.842,Fès,91.56452775775054,
902,AinDoreij,Ouezzane,1,Ain Dfali,0.556,Adrej,0.714,Boulemane,91.6366258111031,
903,Ain Taoujtat,El Hajeb,1,Ait Boubidmane,0.462,Ain Taoujdate,0.88,Moulay Yacoub,91.70872386445566,
904,Ain K ara,Moulay Yacoub,1,Ain Taoujdate,0.545,Ain Kansra,0.842,Fès,91.78082191780823,
905,Ain Chifa,Sefrou,1,Ain Timguenai,0.545,Ain Chkef,0.778,Fès,91.85291997116077,
906,Ain Chgaga,Sefrou,1,Mtarnagha,0.526,Ain Cheggag,0.857,Fès,91.92501802451334,
907,hamria,Ouezzane,1,Lamrabih,0.571,Lamrija,0.769,Guercif,91.9971160778659,
908,had mssila,Taza,1,Msila,0.667,H'Ssyia,0.706,Zagora,92.06921413121846,
909,ghigou,Sefrou,1,Aït Seghrouchen,0.381,Guigou,0.833,Boulemane,92.14131218457102,
910,dépisté à azrou,Larache,1,Rissana Janoubia,0.452,Ait Sebaa Lajrouf,0.438,Ifrane,92.21341023792358,
911,dr doultma,Essaouira,1,Sidi Boulaalam,0.5,Dar Oum Soltane,0.64,Meknès,92.28550829127613,
912,dr Afra,Ouarzazate,1,Afra,0.727,Afra,0.727,Ouarzazate,92.35760634462869,
913,douar ain sora,Taounate,1,Oulad Daoud,0.48,Oulad Ali Mansour,0.645,Chefchaouen,92.42970439798125,
914,douar OUDAD,Taounate,1,Oulad Daoud,0.636,Ouaoula,0.667,Azilal,92.50180245133382,
915,dalas,Béni Mellal,1,Dir El Ksiba,0.235,Dakhla,0.727,Oued Ed-Dahab,92.57390050468638,
916,centre,El Kelâa des Sraghna,1,Zemrane,0.462,Metrane,0.615,Sidi Bennour,92.64599855803894,
917,bouzlne,Taza,1,Bouyablane,0.706,Boulemane,0.75,Boulemane,92.71809661139149,
918,bouramana,Driouch,1,Ourdana,0.75,Ouaoumana,0.778,Khénifra,92.79019466474405,
919,bouqorra,Ouezzane,1,Kalaat Booqorra,0.609,Bouskoura,0.706,Nouaceur,92.86229271809661,
920,boujdiane,Larache,1,Souaken,0.5,Bou Jedyane,0.8,Ouezzane,92.93439077144917,
921,boujdian,Larache,1,Souaken,0.533,Oujda,0.769,Oujda-Angad,93.00648882480174,
922,booujediane,Larache,1,Souaken,0.444,Bou Jedyane,0.818,Ouezzane,93.07858687815428,
923,izourka,Tinghir,1,Outerbat,0.533,Ourika,0.769,Al Haouz,93.15068493150685,
924,imzoudar,Tinghir,1,Imider,0.571,Mzoudia,0.8,Chichaoua,93.2227829848594,
925,imghrane,Tinghir,1,Tinghir,0.533,Ighzrane,0.875,Taza,93.29488103821197,
926,ighrmloune,Tinghir,1,Aghbalou N'Kerdous,0.5,Tighedouine,0.667,Al Haouz,93.36697909156453,
927,ighmnigrane,Tinghir,1,Tinghir,0.556,Ighzrane,0.737,Taza,93.43907714491709,
928,igherme,Taroudant,1,Irherm,0.769,Irherm,0.769,Taroudant,93.51117519826964,
929,igermaouas,Driouch,1,Amejjaou,0.444,Ijarmaouas,0.8,Al Hoceïma,93.5832732516222,
930,idaogaylat,Taroudant,1,Ida Ou Gailal,0.696,Ida Ou Gailal,0.696,Taroudant,93.65537130497476,
931,ibrghosne,Tinghir,1,Tinghir,0.375,Tighedouine,0.6,Al Haouz,93.72746935832733,
932,iazanenn,Nador,1,Iaazzanene,0.778,Iaazzanene,0.778,Nador,93.79956741167989,
933,iatachne,Tinghir,1,Aït Hani,0.375,Tafetachte,0.667,Essaouira,93.87166546503245,
934,hdida,Tinghir,1,Tinejdad,0.462,Haddada,0.667,Kénitra,93.943763518385,
935,hay dari,Agadir-Ida Ou Tanane,1,Tadrart,0.533,Had Dra,0.667,Essaouira,94.01586157173756,
936,harmomou,Sefrou,1,Ahermoumou,0.778,Ahermoumou,0.778,Sefrou,94.08795962509012,
937,harmomo,Sefrou,1,Ahermoumou,0.706,Ahermoumou,0.706,Sefrou,94.16005767844268,
938,hamria,Taounate,1,Zarkat,0.5,Lamrija,0.769,Guercif,94.23215573179525,
939,Aguidir,Chichaoua,1,Ait Hadi,0.533,Iguidi,0.769,Al Haouz,94.30425378514781,
940,Agouidir,Chichaoua,1,Ighoud,0.571,Agoudim,0.8,Midelt,94.37635183850036,
941,Aglou,Agadir-Ida Ou Tanane,1,Taghazout,0.571,Aghbalou,0.769,Khénifra,94.44844989185292,
942,Aghwatime,Al Haouz,1,Aghouatim,0.778,Aghouatim,0.778,Al Haouz,94.52054794520548,
943,Aghbalo K,Sefrou,1,Aghbalou Aqorar,0.667,Aghbalou,0.824,Khénifra,94.59264599855804,
944,Agdime,Tinghir,1,Imider,0.5,Agoudim,0.769,Midelt,94.6647440519106,
945,Agdal,Fès,1,Ain Bida,0.462,Imgdal,0.727,Al Haouz,94.73684210526316,
946,Afellaisen,Chichaoua,1,Afalla Issen,0.818,Afalla Issen,0.818,Chichaoua,94.80894015861571,
947,Admam,Al Hoceïma,1,Senada,0.545,Oulad Zmam,0.667,Fquih Ben Salah,94.88103821196827,
948,Ad Sayeh,Essaouira,1,Sidi Ahmed Essayeh,0.615,Aday,0.667,Assa-Zag,94.95313626532084,
949,Abdellah Chefchaouni,Tinghir,1,Ferkla El Oulia,0.4,Chefchaouen,0.645,Chefchaouen,95.0252343186734,
950,Abdellah Chefchaouni,Ouarzazate,1,Afella N'Dra,0.438,Chefchaouen,0.645,Chefchaouen,95.09733237202596,
951,Abdellah Chefchaouni,Agadir-Ida Ou Tanane,1,Adaghas,0.37,Chefchaouen,0.645,Chefchaouen,95.16943042537851,
952,A/Hmmou,Al Hoceïma,1,Izemmouren,0.471,Ait Hammou,0.824,Rehamna,95.24152847873107,
953,jnan ward,Fès,1,Ain Kansra,0.421,Ain Harrouda,0.571,Médiouna,95.31362653208363,
954,jmaat abdellah,Al Haouz,1,Tameslouht,0.167,Ait Abdellah,0.846,Chtouka-Aït Baha,95.3857245854362,
955,municipalité nador,Nador,1,Nador,0.435,Sidi Ali Ben Hamdouche,0.5,El Jadida,95.45782263878876,
956,moujjou,Sefrou,1,Ahermoumou,0.588,Boujdour,0.667,Boujdour,95.52992069214132,
957,moqrisat,Ouezzane,1,Brikcha,0.4,Moqrisset,0.824,Chefchaouen,95.60201874549387,
958,mirna,Tinghir,1,Imider,0.545,Smià,0.667,Taza,95.67411679884643,
959,mezguitem,Taza,1,El Gouzate,0.421,Mezguita,0.824,Ouarzazate,95.74621485219899,
960,menzel,Sefrou,1,El Menzel,0.8,El Menzel,0.8,Sefrou,95.81831290555155,
961,marnissa,Taounate,1,Tissa,0.615,Massa,0.769,Tiznit,95.89041095890411,
962,lharte,Tinghir,1,Aït Elfarsi,0.353,Lahdar,0.667,Youssoufia,95.96250901225667,
963,lhart,Tinghir,1,Aït Elfarsi,0.375,Lahdar,0.727,Youssoufia,96.03460706560922,
964,lbour,Tinghir,1,Outerbat,0.462,Bourd,0.8,Al Hoceïma,96.10670511896178,
965,laksir,El Hajeb,1,Iqaddar,0.308,Laqsir,0.833,Moulay Yacoub,96.17880317231435,
966,lagnat,Béni Mellal,1,Oulad Gnaou,0.588,Lagnadiz,0.714,Khouribga,96.25090122566691,
967,kella,Tinghir,1,Toudgha El Oulia,0.381,Mellila,0.667,Benslimane,96.32299927901947,
968,karia ba med,Taounate,1,Ras El Oued,0.435,Karia Ba Mohamed,0.857,Moulay Yacoub,96.39509733237203,
969,karia ba ahmd,Taounate,1,Aïn Aïcha,0.455,Karia Ba Mohamed,0.828,Moulay Yacoub,96.46719538572458,
970,Ai Boussalef,Taza,1,Bouyablane,0.545,Ait Ouassif,0.696,Tinghir,96.53929343907714,
971,regragua,Essaouira,1,Sidi Aissa Regragui,0.519,Reggada,0.667,Tiznit,96.6113914924297,
972,regraga,Al Haouz,1,Agafay,0.462,Reggada,0.714,Tiznit,96.68348954578227,
973,rass lma,Nador,1,Hassi Berkane,0.476,Ras El Ma,0.824,Berkane,96.75558759913483,
974,rahouana,Nador,1,Selouane,0.5,Lahouaza,0.75,Settat,96.82768565248739,
975,qd ben aouda,Kénitra,1,Ben Mansour,0.609,Kariat Ben Aouda,0.714,Ouezzane,96.89978370583994,
976,ouledamghar,Driouch,1,Ourdana,0.556,Oulad Amghar,0.87,Al Hoceïma,96.9718817591925,
977,oued fes,Fès,1,Fès,0.545,Oued Zem,0.75,Khouribga,97.04397981254506,
978,oued Kasaba,Taounate,1,Oued Jemaa,0.667,Ouled Aissa,0.727,Taroudant,97.11607786589762,
979,omyache,Tinghir,1,Imilchil,0.4,Rouached,0.667,Fquih Ben Salah,97.18817591925018,
980,oled mhala,Taroudant,1,Ouled Aissa,0.667,Oued Malha,0.7,Chefchaouen,97.26027397260275,
981,oled bouchair,Settat,1,Oulad Abbou,0.583,Oulad Boughadi,0.741,Khouribga,97.3323720259553,
982,oled bouaziri,Settat,1,Oulad Abbou,0.583,Oulad Bourima,0.692,Taza,97.40447007930786,
983,o ghalem,Settat,1,Toualet,0.533,Ouled Ghanem,0.7,Sidi Bennour,97.47656813266042,
984,nakhla,Tétouan,1,Azla,0.6,Dakhla,0.833,Oued Ed-Dahab,97.54866618601298,
985,my abdelkrim,Taounate,1,Moulay Ahmed Cherif,0.516,Moulay Abdelkrim,0.857,Moulay Yacoub,97.62076423936554,
986,my abdelkader,Sidi Kacem,1,Sidi Kacem,0.348,Moulay Abdelkader,0.867,Ouezzane,97.69286229271809,
987,***,Taourirt,1,Taourirt,0.0,Zrizer,0.0,Taounate,97.76496034607065,
988,15 Gar,Taza,1,Ras Laksar,0.375,M'Garto,0.615,Khouribga,97.83705839942321,
989,zgangan,Nador,1,Zeghanghane,0.778,Zeghanghane,0.778,Nador,97.90915645277578,
990,zegota,Sidi Kacem,1,Zaggota,0.769,Zaggota,0.769,Sidi Kacem,97.98125450612834,
991,zayo,Nador,1,Zaïo,0.75,Zaïo,0.75,Nador,98.0533525594809,
992,tasouite,Tinghir,1,Assoul,0.571,Tagounite,0.824,Zagora,98.12545061283345,
993,tarmouchte,Tinghir,1,Outerbat,0.444,Tabaroucht,0.8,Béni Mellal,98.19754866618601,
994,taoujtat,El Hajeb,1,Agourai,0.533,Tazouta,0.8,Sefrou,98.26964671953857,
995,tamlalte,Tinghir,1,Imilchil,0.375,Tamallalt,0.824,El Kelâa des Sraghna,98.34174477289113,
996,takkad,Chtouka-Aït Baha,1,Tabia,0.545,Akka,0.8,Tata,98.4138428262437,
997,"sidi med b,lahcen",Taounate,1,Sidi M'Hamed Ben Lahcen,0.8,Sidi M'Hamed Ben Lahcen,0.8,Taounate,98.48594087959626,
998,sidi kamel,Larache,1,Sidi Lyamani,0.636,Sidi Al Kamel,0.87,Sidi Slimane,98.5580389329488,
999,sidi ahmed tadli,Meknès,1,Oued Jdida,0.308,Sidi Ahmed El Khadir,0.778,El Kelâa des Sraghna,98.63013698630137,
1000,sidi ahmed hamed,Essaouira,1,Sidi H'Mad Ou Hamed,0.743,Sidi H'Mad Ou Hamed,0.743,Essaouira,98.70223503965393,
1001,sidi A Tadeli Lalal yaza,Sefrou,1,Dar El Hamra,0.389,Sidi Allal Tazi,0.667,Kénitra,98.77433309300649,
1002,A/ Chefk,Al Haouz,1,Ahl Tifnoute,0.316,Ain Chkef,0.75,Fès,98.84643114635905,
1003,tighmatine,Tinghir,1,Tilmi,0.533,Tighmi,0.75,Tiznit,98.91852919971161,
1004,tazintest,Taroudant,1,Tizi N'Test,0.8,Tizi N'Test,0.8,Taroudant,98.99062725306416,
1005,tazakhte,Tinghir,1,Taghzoute N'Ait Atta,0.357,Taznakht,0.875,Ouarzazate,99.06272530641672,
1006,taynza,Tinghir,1,Tinejdad,0.286,Taza,0.8,Taza,99.13482335976929,
